Transaction_ID,Month,Year,Region_ID,App_ID,Bank_ID,Transaction_Count,Transaction_Value,Success_Count,Failure_Count,Avg_Ticket_Size
1480,2024-07,2024,R10,A04,B08,32973,5591461.81,32568,405,169.58
1481,2024-07,2024,R11,A01,B07,50843,13847605.57,50061,782,272.36
1482,2024-07,2024,R11,A02,B04,59374,15090622.55,58439,935,254.16
1483,2024-07,2024,R11,A03,B04,38360,10362202.53,37694,666,270.13
1484,2024-07,2024,R11,A04,B05,13728,2194125.16,13629,99,159.83
1485,2024-07,2024,R12,A01,B02,189645,68710298.47,187380,2265,362.31
1486,2024-07,2024,R12,A02,B03,141401,37652120.2,139463,1938,266.28
1487,2024-07,2024,R12,A03,B03,108323,23511038.9,107020,1303,217.05
1488,2024-07,2024,R12,A04,B04,38274,7573604.65,37816,458,197.88
1489,2024-07,2024,R13,A01,B05,136726,37734161.4,134719,2007,275.98
1490,2024-07,2024,R13,A02,B09,107184,32230873.8,105621,1563,300.71
1491,2024-07,2024,R13,A03,B01,89837,18505005.37,88241,1596,205.98
1492,2024-07,2024,R13,A04,B09,35191,7483821.14,34799,392,212.66
1493,2024-07,2024,R14,A01,B11,92683,32918409.89,91217,1466,355.17
1494,2024-07,2024,R14,A02,B06,75773,18223043.16,74425,1348,240.5
1495,2024-07,2024,R14,A03,B07,38671,10506421.79,38122,549,271.69
1496,2024-07,2024,R14,A04,B09,19768,3224612.55,19470,298,163.12
1497,2024-07,2024,R15,A01,B03,75017,22306033.3,74643,374,297.35
1498,2024-07,2024,R15,A02,B07,61929,14750490.57,61584,345,238.18
1499,2024-07,2024,R15,A03,B05,37713,9023821.98,37421,292,239.28
1500,2024-07,2024,R15,A04,B02,14993,2853384.76,14915,78,190.31
1501,2024-07,2024,R16,A01,B06,86262,28703551.08,84823,1439,332.75
1502,2024-07,2024,R16,A02,B09,73080,21444649.62,72512,568,293.44
1503,2024-07,2024,R16,A03,B09,42514,8830230.1,41778,736,207.7
1504,2024-07,2024,R16,A04,B09,16074,2515937.18,15842,232,156.52
1505,2024-07,2024,R17,A01,B11,80800,25255589.03,79747,1053,312.57
1506,2024-07,2024,R17,A02,B03,89390,20773272.51,88197,1193,232.39
1507,2024-07,2024,R17,A03,B07,57399,12216979.65,56945,454,212.84
1508,2024-07,2024,R17,A04,B04,18581,2926455.58,18267,314,157.5
1509,2024-07,2024,R18,A01,B01,136520,45304416.33,135142,1378,331.85
1510,2024-07,2024,R18,A02,B09,79138,20009536.49,77897,1241,252.84
1511,2024-07,2024,R18,A03,B03,58768,12839583.66,58201,567,218.48
1512,2024-07,2024,R18,A04,B05,25976,4136976.89,25516,460,159.26
1513,2024-07,2024,R19,A01,B08,113716,32956448.19,113230,486,289.81
1514,2024-07,2024,R19,A02,B07,94412,22318866.19,92835,1577,236.4
1515,2024-07,2024,R19,A03,B08,58680,12848050.7,57854,826,218.95
1516,2024-07,2024,R19,A04,B03,21817,4788883.53,21610,207,219.5
1517,2024-07,2024,R20,A01,B05,86978,23317406.54,86456,522,268.08
1518,2024-07,2024,R20,A02,B02,83692,24883627.33,82939,753,297.32
1519,2024-07,2024,R20,A03,B06,59217,14552905.3,58648,569,245.76
1520,2024-07,2024,R20,A04,B02,22181,4649502.75,21794,387,209.62
1521,2024-08,2024,R01,A01,B06,114233,40760401.52,112652,1581,356.82
1522,2024-08,2024,R01,A02,B02,93890,26100254.98,92797,1093,277.99
1523,2024-08,2024,R01,A03,B06,63872,14641476.81,63517,355,229.23
1524,2024-08,2024,R01,A04,B05,18161,2890600.58,17883,278,159.17
1525,2024-08,2024,R02,A01,B05,160197,54838114.53,158891,1306,342.32
1526,2024-08,2024,R02,A02,B06,117232,37556365.23,115888,1344,320.36
1527,2024-08,2024,R02,A03,B07,79489,17846990.91,78689,800,224.52
1528,2024-08,2024,R02,A04,B09,35879,7040205.56,35372,507,196.22
1529,2024-08,2024,R03,A01,B08,132872,37617343.33,131376,1496,283.11
1530,2024-08,2024,R03,A02,B11,89672,26909787.48,88598,1074,300.09
1531,2024-08,2024,R03,A03,B12,87577,16769056.25,87038,539,191.48
1532,2024-08,2024,R03,A04,B04,30616,6556920.31,30455,161,214.17
1533,2024-08,2024,R04,A01,B08,120678,41943288.16,119418,1260,347.56
1534,2024-08,2024,R04,A02,B01,109814,33661133.09,109038,776,306.53
1535,2024-08,2024,R04,A03,B11,73901,17906438.48,73589,312,242.3
1536,2024-08,2024,R04,A04,B02,27452,5052122.75,27113,339,184.03
1537,2024-08,2024,R05,A01,B09,66451,20186457.42,65911,540,303.78
1538,2024-08,2024,R05,A02,B02,64126,18087531.78,63421,705,282.06
1539,2024-08,2024,R05,A03,B02,43525,10299280.53,42843,682,236.63
1540,2024-08,2024,R05,A04,B12,14661,3061333.43,14550,111,208.81
1541,2024-08,2024,R06,A01,B06,80574,26483746.51,80026,548,328.69
1542,2024-08,2024,R06,A02,B09,65592,14731372.72,64796,796,224.59
1543,2024-08,2024,R06,A03,B02,37763,9783759.08,37327,436,259.08
1544,2024-08,2024,R06,A04,B05,17804,2759487.68,17633,171,154.99
1545,2024-08,2024,R07,A01,B08,61277,19781436.06,60548,729,322.82
1546,2024-08,2024,R07,A02,B10,65721,18739335.67,64804,917,285.13
1547,2024-08,2024,R07,A03,B01,36183,8766167.48,35828,355,242.27
1548,2024-08,2024,R07,A04,B12,13294,2915467.85,13241,53,219.31
1549,2024-08,2024,R08,A01,B12,169560,48933460.51,167754,1806,288.59
1550,2024-08,2024,R08,A02,B02,113503,28731745.56,112533,970,253.14
1551,2024-08,2024,R08,A03,B01,88924,18555526.27,88246,678,208.67
1552,2024-08,2024,R08,A04,B11,35859,5898347.91,35331,528,164.49
1553,2024-08,2024,R09,A01,B10,132150,37356663.82,130348,1802,282.68
1554,2024-08,2024,R09,A02,B12,87907,27909194.47,87473,434,317.49
1555,2024-08,2024,R09,A03,B10,74726,17051223.65,73399,1327,228.18
1556,2024-08,2024,R09,A04,B08,28013,6026152.19,27590,423,215.12
1557,2024-08,2024,R10,A01,B06,114999,29727652.58,113386,1613,258.5
1558,2024-08,2024,R10,A02,B01,114340,33370861.18,113309,1031,291.86
1559,2024-08,2024,R10,A03,B05,90697,17569067.37,90230,467,193.71
1560,2024-08,2024,R10,A04,B08,27630,5267247.45,27148,482,190.64
1561,2024-08,2024,R11,A01,B12,59074,15326357.74,58471,603,259.44
1562,2024-08,2024,R11,A02,B09,54435,12635122.74,53758,677,232.11
1563,2024-08,2024,R11,A03,B07,34059,8250452.95,33873,186,242.24
1564,2024-08,2024,R11,A04,B02,10676,2061346.76,10589,87,193.08
1565,2024-08,2024,R12,A01,B08,137036,37603682.99,134659,2377,274.41
1566,2024-08,2024,R12,A02,B04,122479,39193959.49,121813,666,320.01
1567,2024-08,2024,R12,A03,B12,79709,21418022.41,78539,1170,268.7
1568,2024-08,2024,R12,A04,B06,31884,5356034.43,31501,383,167.99
1569,2024-08,2024,R13,A01,B03,114410,32186919.16,113419,991,281.33
1570,2024-08,2024,R13,A02,B05,107881,33449379.12,107189,692,310.06
1571,2024-08,2024,R13,A03,B08,75273,16023263.54,74898,375,212.87
1572,2024-08,2024,R13,A04,B03,30609,5786356.87,30414,195,189.04
1573,2024-08,2024,R14,A01,B05,84850,29426500.26,84353,497,346.81
1574,2024-08,2024,R14,A02,B03,66028,18960371.66,65593,435,287.16
1575,2024-08,2024,R14,A03,B01,43343,9012698.8,42730,613,207.94
1576,2024-08,2024,R14,A04,B04,17496,3883560.97,17314,182,221.97
1577,2024-08,2024,R15,A01,B02,87565,30851419.74,86670,895,352.33
1578,2024-08,2024,R15,A02,B04,61829,15367323.31,61436,393,248.55
1579,2024-08,2024,R15,A03,B08,41456,9431234.06,40749,707,227.5
1580,2024-08,2024,R15,A04,B04,13717,2284204.6,13521,196,166.52
1581,2024-08,2024,R16,A01,B12,81366,27497869.95,80835,531,337.95
1582,2024-08,2024,R16,A02,B09,58790,16311064.27,57744,1046,277.45
1583,2024-08,2024,R16,A03,B07,44533,9181925.14,44038,495,206.18
1584,2024-08,2024,R16,A04,B09,16946,2894089.28,16712,234,170.78
1585,2024-08,2024,R17,A01,B10,102563,30239085.32,102124,439,294.83
1586,2024-08,2024,R17,A02,B04,86181,25594291.29,85185,996,296.98
1587,2024-08,2024,R17,A03,B12,62340,13281284.77,61626,714,213.05
1588,2024-08,2024,R17,A04,B01,19861,3993510.91,19586,275,201.07
1589,2024-08,2024,R18,A01,B08,105919,38790393.7,104545,1374,366.23
1590,2024-08,2024,R18,A02,B08,86937,20818365.92,85608,1329,239.46
1591,2024-08,2024,R18,A03,B09,77207,19033652.39,76180,1027,246.53
1592,2024-08,2024,R18,A04,B04,27189,5353339.23,27014,175,196.89
1593,2024-08,2024,R19,A01,B08,99672,36776297.2,98048,1624,368.97
1594,2024-08,2024,R19,A02,B12,96767,21532025.4,95311,1456,222.51
1595,2024-08,2024,R19,A03,B10,50767,11456218.02,49905,862,225.66
1596,2024-08,2024,R19,A04,B06,25462,5483124.22,25059,403,215.35
1597,2024-08,2024,R20,A01,B08,89143,25094635.45,88432,711,281.51
1598,2024-08,2024,R20,A02,B09,68443,20164022.62,67316,1127,294.61
1599,2024-08,2024,R20,A03,B11,53008,10451401.88,52129,879,197.17
1600,2024-08,2024,R20,A04,B12,18678,3479083.66,18354,324,186.27
1601,2024-09,2024,R01,A01,B07,90217,27241033.78,89493,724,301.95
1602,2024-09,2024,R01,A02,B11,91096,27451682.74,90470,626,301.35
1603,2024-09,2024,R01,A03,B07,61344,15569962.3,60615,729,253.81
1604,2024-09,2024,R01,A04,B05,16886,3039684.5,16817,69,180.01
1605,2024-09,2024,R02,A01,B05,140888,37282215.75,138528,2360,264.62
1606,2024-09,2024,R02,A02,B10,156980,46156360.46,155634,1346,294.03
1607,2024-09,2024,R02,A03,B02,101299,25563093.33,100430,869,252.35
1608,2024-09,2024,R02,A04,B04,26560,4266023.84,26105,455,160.62
1609,2024-09,2024,R03,A01,B06,154048,57431081.82,151575,2473,372.81
1610,2024-09,2024,R03,A02,B12,124434,38538336.52,122752,1682,309.71
1611,2024-09,2024,R03,A03,B09,75346,20361783.32,74429,917,270.24
1612,2024-09,2024,R03,A04,B05,30073,6495509.45,29854,219,215.99
1613,2024-09,2024,R04,A01,B06,99300,26105224.76,98389,911,262.89
1614,2024-09,2024,R04,A02,B11,103884,32813702.41,102197,1687,315.87
1615,2024-09,2024,R04,A03,B06,73744,19158441.21,72692,1052,259.8
1616,2024-09,2024,R04,A04,B01,27638,4274685.86,27208,430,154.67
1617,2024-09,2024,R05,A01,B08,65734,23950184.65,64761,973,364.35
1618,2024-09,2024,R05,A02,B07,52528,13909969.57,52317,211,264.81
1619,2024-09,2024,R05,A03,B12,35902,8461861.57,35375,527,235.69
1620,2024-09,2024,R05,A04,B04,18351,2964256.07,18070,281,161.53
1621,2024-09,2024,R06,A01,B09,68361,24751131.69,67955,406,362.07
1622,2024-09,2024,R06,A02,B05,63016,16441823.57,62053,963,260.92
1623,2024-09,2024,R06,A03,B06,43594,11806170.07,43198,396,270.82
1624,2024-09,2024,R06,A04,B09,14076,2994248.98,13944,132,212.72
1625,2024-09,2024,R07,A01,B10,74470,27387819.64,73865,605,367.77
1626,2024-09,2024,R07,A02,B11,52450,16798240.59,52170,280,320.27
1627,2024-09,2024,R07,A03,B06,41673,10124433.17,41056,617,242.95
1628,2024-09,2024,R07,A04,B05,16734,2992160.92,16499,235,178.81
1629,2024-09,2024,R08,A01,B01,150031,39537021.74,147615,2416,263.53
1630,2024-09,2024,R08,A02,B03,111870,31541940.53,111422,448,281.95
1631,2024-09,2024,R08,A03,B09,96601,24301887.0,95967,634,251.57
1632,2024-09,2024,R08,A04,B01,28346,4921572.24,28165,181,173.62
1633,2024-09,2024,R09,A01,B07,124340,39274633.22,122361,1979,315.86
1634,2024-09,2024,R09,A02,B11,121122,30795647.57,119230,1892,254.25
1635,2024-09,2024,R09,A03,B03,58676,12827258.04,58171,505,218.61
1636,2024-09,2024,R09,A04,B11,28971,5438480.53,28626,345,187.72
1637,2024-09,2024,R10,A01,B12,136555,36240200.78,135699,856,265.39
1638,2024-09,2024,R10,A02,B01,117480,31522371.09,115450,2030,268.32
1639,2024-09,2024,R10,A03,B07,80970,17548354.67,80414,556,216.73
1640,2024-09,2024,R10,A04,B08,30327,5996351.35,29844,483,197.72
1641,2024-09,2024,R11,A01,B12,55085,18349040.8,54382,703,333.1
1642,2024-09,2024,R11,A02,B01,50716,16271023.13,50114,602,320.83
1643,2024-09,2024,R11,A03,B07,29383,7489161.32,29161,222,254.88
1644,2024-09,2024,R11,A04,B04,15704,3407189.15,15538,166,216.96
1645,2024-09,2024,R12,A01,B10,173303,56830308.79,170801,2502,327.92
1646,2024-09,2024,R12,A02,B05,111754,27166132.85,110905,849,243.09
1647,2024-09,2024,R12,A03,B11,86728,20724214.92,85428,1300,238.96
1648,2024-09,2024,R12,A04,B10,34520,6884181.24,34114,406,199.43
1649,2024-09,2024,R13,A01,B01,150344,42332550.46,148004,2340,281.57
1650,2024-09,2024,R13,A02,B02,110891,25015592.05,109235,1656,225.59
1651,2024-09,2024,R13,A03,B05,87732,19574198.09,86277,1455,223.11
1652,2024-09,2024,R13,A04,B02,29544,4713834.95,29266,278,159.55
1653,2024-09,2024,R14,A01,B10,81280,23119086.34,80684,596,284.44
1654,2024-09,2024,R14,A02,B08,63430,17122575.86,62966,464,269.94
1655,2024-09,2024,R14,A03,B10,37715,8296279.79,37236,479,219.97
1656,2024-09,2024,R14,A04,B03,18639,2863048.1,18521,118,153.61
1657,2024-09,2024,R15,A01,B08,91844,23591625.68,91456,388,256.87
1658,2024-09,2024,R15,A02,B08,77801,24985896.84,77117,684,321.15
1659,2024-09,2024,R15,A03,B06,40941,9149243.93,40279,662,223.47
1660,2024-09,2024,R15,A04,B03,19638,3757273.93,19379,259,191.33
1661,2024-09,2024,R16,A01,B08,86529,28462180.3,85657,872,328.93
1662,2024-09,2024,R16,A02,B03,62406,18551705.5,61450,956,297.27
1663,2024-09,2024,R16,A03,B12,51202,13491512.62,50901,301,263.5
1664,2024-09,2024,R16,A04,B01,14142,2452008.21,14017,125,173.38
1665,2024-09,2024,R17,A01,B02,108368,35650930.41,107411,957,328.98
1666,2024-09,2024,R17,A02,B08,72860,17088550.05,71765,1095,234.54
1667,2024-09,2024,R17,A03,B01,51316,10449772.32,51087,229,203.64
1668,2024-09,2024,R17,A04,B10,17278,3000996.0,17038,240,173.69
1669,2024-09,2024,R18,A01,B05,98793,32747179.8,97980,813,331.47
1670,2024-09,2024,R18,A02,B12,106798,32452532.83,105281,1517,303.87
1671,2024-09,2024,R18,A03,B09,54677,11836308.66,54290,387,216.48
1672,2024-09,2024,R18,A04,B12,21062,4613309.04,20687,375,219.03
1673,2024-09,2024,R19,A01,B04,82771,30284506.58,81639,1132,365.88
1674,2024-09,2024,R19,A02,B10,71169,22840867.84,70043,1126,320.94
1675,2024-09,2024,R19,A03,B11,54610,11438282.8,54248,362,209.45
1676,2024-09,2024,R19,A04,B06,23145,3713857.75,22797,348,160.46
1677,2024-09,2024,R20,A01,B04,74958,19858627.57,74495,463,264.93
1678,2024-09,2024,R20,A02,B12,88279,24838451.22,86818,1461,281.36
1679,2024-09,2024,R20,A03,B01,42530,10468031.77,42353,177,246.13
1680,2024-09,2024,R20,A04,B08,18420,3740753.6,18297,123,203.08
1681,2024-10,2024,R01,A01,B11,88495,32788696.93,86970,1525,370.51
1682,2024-10,2024,R01,A02,B03,84561,19002138.83,83086,1475,224.72
1683,2024-10,2024,R01,A03,B07,66926,13514004.47,66392,534,201.92
1684,2024-10,2024,R01,A04,B08,21508,4204755.11,21365,143,195.5
1685,2024-10,2024,R02,A01,B07,174033,62092839.53,173226,807,356.79
1686,2024-10,2024,R02,A02,B05,118703,27343244.24,117826,877,230.35
1687,2024-10,2024,R02,A03,B03,84188,20316999.54,82700,1488,241.33
1688,2024-10,2024,R02,A04,B05,36303,5580584.59,36024,279,153.72
1689,2024-10,2024,R03,A01,B03,152837,43293867.72,150258,2579,283.27
1690,2024-10,2024,R03,A02,B08,120855,31631522.82,118756,2099,261.73
1691,2024-10,2024,R03,A03,B09,84234,21876430.27,83512,722,259.71
1692,2024-10,2024,R03,A04,B05,31185,6583282.83,30723,462,211.1
1693,2024-10,2024,R04,A01,B01,112429,29303476.91,111877,552,260.64
1694,2024-10,2024,R04,A02,B10,122253,32681311.74,120867,1386,267.33
1695,2024-10,2024,R04,A03,B06,71365,13598567.31,70157,1208,190.55
1696,2024-10,2024,R04,A04,B06,24495,3858467.97,24338,157,157.52
1697,2024-10,2024,R05,A01,B07,87517,31679620.52,86146,1371,361.98
1698,2024-10,2024,R05,A02,B05,61712,14230730.4,61384,328,230.6
1699,2024-10,2024,R05,A03,B08,39725,10328238.61,39101,624,259.99
1700,2024-10,2024,R05,A04,B06,18301,3884389.46,18092,209,212.25
1701,2024-10,2024,R06,A01,B07,83253,30985194.59,81872,1381,372.18
1702,2024-10,2024,R06,A02,B02,72412,18196130.23,71955,457,251.29
1703,2024-10,2024,R06,A03,B07,44880,9667027.69,44210,670,215.4
1704,2024-10,2024,R06,A04,B11,13252,2715413.02,13087,165,204.91
1705,2024-10,2024,R07,A01,B05,80047,26932071.56,78830,1217,336.45
1706,2024-10,2024,R07,A02,B11,56848,15797361.34,56518,330,277.89
1707,2024-10,2024,R07,A03,B10,38432,9534026.46,37930,502,248.08
1708,2024-10,2024,R07,A04,B08,15559,3127295.65,15318,241,201.0
1709,2024-10,2024,R08,A01,B03,180688,52873381.58,179133,1555,292.62
1710,2024-10,2024,R08,A02,B02,113688,35487178.16,112469,1219,312.15
1711,2024-10,2024,R08,A03,B07,101035,21958884.53,100263,772,217.34
1712,2024-10,2024,R08,A04,B02,32663,6609848.86,32374,289,202.37
1713,2024-10,2024,R09,A01,B08,143065,50870391.27,141506,1559,355.58
1714,2024-10,2024,R09,A02,B12,109258,28853921.5,108253,1005,264.09
1715,2024-10,2024,R09,A03,B08,58156,11173821.14,57393,763,192.14
1716,2024-10,2024,R09,A04,B02,29450,5675389.07,29086,364,192.71
1717,2024-10,2024,R10,A01,B10,152098,47891984.68,150484,1614,314.88
1718,2024-10,2024,R10,A02,B09,129374,34302742.3,127582,1792,265.14
1719,2024-10,2024,R10,A03,B06,91457,22632131.61,90456,1001,247.46
1720,2024-10,2024,R10,A04,B11,28209,5746396.44,27824,385,203.71
1721,2024-10,2024,R11,A01,B08,55504,15362626.69,55081,423,276.78
1722,2024-10,2024,R11,A02,B05,63908,16034442.82,62916,992,250.9
1723,2024-10,2024,R11,A03,B12,37147,7931154.25,36851,296,213.51
1724,2024-10,2024,R11,A04,B09,15604,2868268.73,15331,273,183.82
1725,2024-10,2024,R12,A01,B02,186318,68147065.68,184137,2181,365.76
1726,2024-10,2024,R12,A02,B10,136709,32067535.75,134634,2075,234.57
1727,2024-10,2024,R12,A03,B08,108819,25214724.17,107660,1159,231.71
1728,2024-10,2024,R12,A04,B12,34411,6345369.06,34135,276,184.4
1729,2024-10,2024,R13,A01,B09,127499,46384862.06,125587,1912,363.81
1730,2024-10,2024,R13,A02,B04,143223,31813194.75,142137,1086,222.12
1731,2024-10,2024,R13,A03,B06,75921,17700231.66,75382,539,233.14
1732,2024-10,2024,R13,A04,B11,27944,5873864.16,27627,317,210.2
1733,2024-10,2024,R14,A01,B06,89146,27987615.66,87546,1600,313.95
1734,2024-10,2024,R14,A02,B01,76301,24013799.19,75326,975,314.72
1735,2024-10,2024,R14,A03,B01,44574,10857559.52,44342,232,243.59
1736,2024-10,2024,R14,A04,B06,20171,3746072.98,19871,300,185.72
1737,2024-10,2024,R15,A01,B06,71979,24450640.66,71104,875,339.69
1738,2024-10,2024,R15,A02,B11,74965,23610418.47,74140,825,314.95
1739,2024-10,2024,R15,A03,B10,51179,11435226.24,50763,416,223.44
1740,2024-10,2024,R15,A04,B08,17109,3099296.57,16966,143,181.15
1741,2024-10,2024,R16,A01,B11,95230,28217767.91,94659,571,296.31
1742,2024-10,2024,R16,A02,B05,71232,15931295.11,70567,665,223.65
1743,2024-10,2024,R16,A03,B07,49844,10684950.78,49279,565,214.37
1744,2024-10,2024,R16,A04,B09,16372,2767433.12,16195,177,169.03
1745,2024-10,2024,R17,A01,B02,105334,28668537.27,104633,701,272.17
1746,2024-10,2024,R17,A02,B04,72743,18185074.12,71558,1185,249.99
1747,2024-10,2024,R17,A03,B02,52452,10900525.15,51751,701,207.82
1748,2024-10,2024,R17,A04,B04,22921,4932062.59,22584,337,215.18
1749,2024-10,2024,R18,A01,B04,98972,37077742.08,97693,1279,374.63
1750,2024-10,2024,R18,A02,B12,108917,28774597.8,107187,1730,264.19
1751,2024-10,2024,R18,A03,B09,73362,17704905.58,72724,638,241.34
1752,2024-10,2024,R18,A04,B08,25036,5401363.61,24633,403,215.74
1753,2024-10,2024,R19,A01,B11,101112,25796022.66,99718,1394,255.12
1754,2024-10,2024,R19,A02,B05,93418,24260308.58,92971,447,259.7
1755,2024-10,2024,R19,A03,B07,67193,13024606.52,66371,822,193.84
1756,2024-10,2024,R19,A04,B07,23947,3787559.94,23580,367,158.16
1757,2024-10,2024,R20,A01,B02,79612,26539805.09,79105,507,333.36
1758,2024-10,2024,R20,A02,B10,67581,18277577.25,66818,763,270.45
1759,2024-10,2024,R20,A03,B12,62058,13076901.66,61713,345,210.72
1760,2024-10,2024,R20,A04,B09,21726,4000661.49,21438,288,184.14
1761,2024-11,2024,R01,A01,B01,95187,24640464.45,94562,625,258.86
1762,2024-11,2024,R01,A02,B02,104476,26135900.11,103175,1301,250.16
1763,2024-11,2024,R01,A03,B02,68845,17611276.46,68230,615,255.81
1764,2024-11,2024,R01,A04,B11,24827,3945492.78,24492,335,158.92
1765,2024-11,2024,R02,A01,B11,135690,47808587.6,134763,927,352.34
1766,2024-11,2024,R02,A02,B03,158135,37482449.04,156095,2040,237.03
1767,2024-11,2024,R02,A03,B12,78104,18642574.87,77117,987,238.69
1768,2024-11,2024,R02,A04,B04,34315,6128290.73,33971,344,178.59
1769,2024-11,2024,R03,A01,B05,127978,47964666.43,126091,1887,374.79
1770,2024-11,2024,R03,A02,B01,126831,37192785.13,125053,1778,293.25
1771,2024-11,2024,R03,A03,B04,86904,18516784.66,86402,502,213.07
1772,2024-11,2024,R03,A04,B08,30652,6272052.53,30526,126,204.62
1773,2024-11,2024,R04,A01,B06,121949,32528621.07,120270,1679,266.74
1774,2024-11,2024,R04,A02,B04,104307,31769149.6,103333,974,304.57
1775,2024-11,2024,R04,A03,B08,75605,14289618.78,75170,435,189.0
1776,2024-11,2024,R04,A04,B01,28300,6077986.65,27886,414,214.77
1777,2024-11,2024,R05,A01,B01,84392,25883647.16,83692,700,306.71
1778,2024-11,2024,R05,A02,B05,63205,18366641.03,62440,765,290.59
1779,2024-11,2024,R05,A03,B02,39453,10655040.91,38761,692,270.07
1780,2024-11,2024,R05,A04,B04,18036,2861639.64,17857,179,158.66
1781,2024-11,2024,R06,A01,B01,83943,22279993.71,82669,1274,265.42
1782,2024-11,2024,R06,A02,B04,80179,17992666.82,79642,537,224.41
1783,2024-11,2024,R06,A03,B03,43191,9792282.21,42661,530,226.72
1784,2024-11,2024,R06,A04,B04,13635,2339390.09,13566,69,171.57
1785,2024-11,2024,R07,A01,B05,77337,26227879.14,76116,1221,339.14
1786,2024-11,2024,R07,A02,B05,60692,18132311.91,60158,534,298.76
1787,2024-11,2024,R07,A03,B07,38078,10316127.76,37754,324,270.92
1788,2024-11,2024,R07,A04,B02,17634,3573757.42,17364,270,202.66
1789,2024-11,2024,R08,A01,B07,184049,51553731.32,182100,1949,280.11
1790,2024-11,2024,R08,A02,B06,131127,40768627.7,130025,1102,310.91
1791,2024-11,2024,R08,A03,B06,80505,18061345.14,80106,399,224.35
1792,2024-11,2024,R08,A04,B10,38109,6984278.0,37785,324,183.27
1793,2024-11,2024,R09,A01,B08,142208,36732877.29,140784,1424,258.3
1794,2024-11,2024,R09,A02,B02,117782,31926555.49,115743,2039,271.06
1795,2024-11,2024,R09,A03,B01,71547,16540574.91,70374,1173,231.18
1796,2024-11,2024,R09,A04,B08,29447,6462851.53,29277,170,219.47
1797,2024-11,2024,R10,A01,B11,147930,44360751.05,146205,1725,299.88
1798,2024-11,2024,R10,A02,B02,95463,23238068.43,93849,1614,243.42
1799,2024-11,2024,R10,A03,B04,76557,17720962.33,75911,646,231.47
1800,2024-11,2024,R10,A04,B11,25633,4359361.38,25520,113,170.07
1801,2024-11,2024,R11,A01,B10,70038,26136984.21,69450,588,373.18
1802,2024-11,2024,R11,A02,B09,55720,15946301.44,55488,232,286.19
1803,2024-11,2024,R11,A03,B05,39181,8634427.34,38851,330,220.37
1804,2024-11,2024,R11,A04,B11,13109,2787196.09,12954,155,212.62
1805,2024-11,2024,R12,A01,B01,141808,45457424.82,141042,766,320.56
1806,2024-11,2024,R12,A02,B06,154302,48749854.38,151762,2540,315.94
1807,2024-11,2024,R12,A03,B03,96305,25427277.2,94740,1565,264.03
1808,2024-11,2024,R12,A04,B01,31319,6566798.2,30866,453,209.67
1809,2024-11,2024,R13,A01,B01,152039,50631865.06,151311,728,333.02
1810,2024-11,2024,R13,A02,B07,138515,38612231.95,136770,1745,278.76
1811,2024-11,2024,R13,A03,B10,91542,21528601.85,91134,408,235.18
1812,2024-11,2024,R13,A04,B12,30738,6672103.21,30245,493,217.06
1813,2024-11,2024,R14,A01,B12,104133,37987509.21,102486,1647,364.8
1814,2024-11,2024,R14,A02,B11,87370,24966816.54,86640,730,285.76
1815,2024-11,2024,R14,A03,B12,41297,10922134.93,40662,635,264.48
1816,2024-11,2024,R14,A04,B08,14912,2742546.52,14798,114,183.92
1817,2024-11,2024,R15,A01,B05,92815,28610683.78,91589,1226,308.25
1818,2024-11,2024,R15,A02,B09,64220,14300025.75,63399,821,222.67
1819,2024-11,2024,R15,A03,B02,49644,9495234.45,49131,513,191.27
1820,2024-11,2024,R15,A04,B01,19193,3823335.31,19074,119,199.2
1821,2024-11,2024,R16,A01,B12,97685,32774231.84,96196,1489,335.51
1822,2024-11,2024,R16,A02,B03,62837,15250561.21,62024,813,242.7
1823,2024-11,2024,R16,A03,B11,43231,11493546.86,42646,585,265.86
1824,2024-11,2024,R16,A04,B05,17209,2978550.98,17112,97,173.08
1825,2024-11,2024,R17,A01,B09,104332,37609872.18,102887,1445,360.48
1826,2024-11,2024,R17,A02,B06,72991,20062281.26,71830,1161,274.86
1827,2024-11,2024,R17,A03,B07,45358,9578126.53,44805,553,211.17
1828,2024-11,2024,R17,A04,B09,17143,2630231.23,16963,180,153.43
1829,2024-11,2024,R18,A01,B04,98576,33802572.3,97953,623,342.91
1830,2024-11,2024,R18,A02,B02,105372,26186018.11,104405,967,248.51
1831,2024-11,2024,R18,A03,B08,75778,19913617.34,75237,541,262.79
1832,2024-11,2024,R18,A04,B12,25961,4388801.99,25597,364,169.05
1833,2024-11,2024,R19,A01,B01,107383,33872501.81,106316,1067,315.44
1834,2024-11,2024,R19,A02,B07,79489,24536842.83,78579,910,308.68
1835,2024-11,2024,R19,A03,B07,57359,13098127.69,57053,306,228.35
1836,2024-11,2024,R19,A04,B12,25339,5598212.98,24980,359,220.93
1837,2024-11,2024,R20,A01,B05,77817,28798848.03,77403,414,370.08
1838,2024-11,2024,R20,A02,B03,88116,23324929.78,86953,1163,264.71
1839,2024-11,2024,R20,A03,B03,54275,14444494.18,53652,623,266.14
1840,2024-11,2024,R20,A04,B07,21452,3822841.34,21093,359,178.2
1841,2024-12,2024,R01,A01,B03,124667,38013525.39,122992,1675,304.92
1842,2024-12,2024,R01,A02,B02,95952,24778950.16,94667,1285,258.24
